instrument,sex,hand,id,bin_edge,value
klavier,m,right,37,9,150.0
klavier,m,right,38,1,147.0
klavier,m,right,38,2,152.0
klavier,m,right,38,3,155.0
klavier,m,right,38,4,158.0
klavier,m,right,38,5,164.0
klavier,m,right,38,6,171.0
klavier,m,right,38,7,175.0
klavier,m,right,38,8,179.0
klavier,m,right,38,9,183.0
klavier,m,right,39,1,40.0
klavier,m,right,39,2,46.0
klavier,m,right,39,3,48.0
klavier,m,right,39,4,52.0
klavier,m,right,39,5,56.0
klavier,m,right,39,6,59.0
klavier,m,right,39,7,63.0
klavier,m,right,39,8,66.0
klavier,m,right,39,9,71.0
klavier,m,right,40,1,28.0
klavier,m,right,40,2,30.0
klavier,m,right,40,3,31.0
klavier,m,right,40,4,33.0
klavier,m,right,40,5,34.0
klavier,m,right,40,6,36.0
klavier,m,right,40,7,39.0
klavier,m,right,40,8,40.0
klavier,m,right,40,9,44.0
klavier,m,right,41,1,17.0
klavier,m,right,41,2,19.0
klavier,m,right,41,3,22.0
klavier,m,right,41,4,23.0
klavier,m,right,41,5,25.0
klavier,m,right,41,6,26.0
klavier,m,right,41,7,28.0
klavier,m,right,41,8,30.0
klavier,m,right,41,9,32.0
klavier,m,right,43,1,61.0
klavier,m,right,43,2,66.0
klavier,m,right,43,3,70.0
klavier,m,right,43,4,72.0
klavier,m,right,43,5,75.0
klavier,m,right,43,6,79.0
klavier,m,right,43,7,81.0
klavier,m,right,43,8,85.0
klavier,m,right,43,9,91.0
klavier,m,right,44,1,71.0
klavier,m,right,44,2,75.0
klavier,m,right,44,3,78.0
klavier,m,right,44,4,80.0
klavier,m,right,44,5,82.0
klavier,m,right,44,6,85.0
klavier,m,right,44,7,87.0
klavier,m,right,44,8,89.0
klavier,m,right,44,9,96.0
klavier,m,right,46,1,32.0
klavier,m,right,46,2,39.0
klavier,m,right,46,3,52.0
klavier,m,right,46,4,54.0
klavier,m,right,46,5,60.0
klavier,m,right,46,6,62.0
klavier,m,right,46,7,74.0
klavier,m,right,46,8,80.0
klavier,m,right,46,9,86.0
klavier,m,right,47,1,10.0
klavier,m,right,47,2,10.0
klavier,m,right,47,3,15.0
klavier,m,right,47,4,19.0
klavier,m,right,47,5,21.0
klavier,m,right,47,6,25.0
klavier,m,right,47,7,31.0
klavier,m,right,47,8,39.0
klavier,m,right,47,9,59.0
klavier,m,right,51,1,40.0
klavier,m,right,51,2,47.0
klavier,m,right,51,3,53.0
klavier,m,right,51,4,60.0
klavier,m,right,51,5,66.0
klavier,m,right,51,6,72.0
klavier,m,right,51,7,80.0
klavier,m,right,51,8,85.0
klavier,m,right,51,9,89.0
klavier,m,right,52,1,13.0
klavier,m,right,52,2,21.0
klavier,m,right,52,3,22.0
klavier,m,right,52,4,27.0
klavier,m,right,52,5,33.0
klavier,m,right,52,6,40.0
klavier,m,right,52,7,44.0
klavier,m,right,52,8,52.0
klavier,m,right,52,9,63.0
klavier,m,right,61,1,15.0
klavier,m,right,61,2,21.0
klavier,m,right,61,3,24.0
klavier,m,right,61,4,27.0
klavier,m,right,61,5,31.0
klavier,m,right,61,6,33.0
klavier,m,right,61,7,38.0
klavier,m,right,61,8,43.0
klavier,m,right,61,9,49.0
klavier,m,right,63,1,3.0
klavier,m,right,63,2,6.0
klavier,m,right,63,3,9.0
klavier,m,right,63,4,11.0
klavier,m,right,63,5,14.0
klavier,m,right,63,6,16.0
klavier,m,right,63,7,20.0
klavier,m,right,63,8,25.0
klavier,m,right,63,9,31.0
klavier,m,right,81,1,45.0
klavier,m,right,81,2,50.0
klavier,m,right,81,3,53.0
klavier,m,right,81,4,56.0
klavier,m,right,81,5,58.0
klavier,m,right,81,6,60.0
klavier,m,right,81,7,61.0
klavier,m,right,81,8,64.0
klavier,m,right,81,9,66.0
klavier,m,right,82,1,63.0
klavier,m,right,82,2,69.0
klavier,m,right,82,3,75.0
klavier,m,right,82,4,79.0
klavier,m,right,82,5,82.0
klavier,m,right,82,6,85.0
klavier,m,right,82,7,88.0
klavier,m,right,82,8,91.0
klavier,m,right,82,9,96.0
klavier,m,right,83,1,63.0
klavier,m,right,83,2,68.0
klavier,m,right,83,3,73.0
klavier,m,right,83,4,77.0
klavier,m,right,83,5,80.0
klavier,m,right,83,6,83.0
klavier,m,right,83,7,85.0
klavier,m,right,83,8,88.0
klavier,m,right,83,9,95.0
klavier,m,right,84,1,76.0
klavier,m,right,84,2,81.0
klavier,m,right,84,3,87.0
klavier,m,right,84,4,89.0
klavier,m,right,84,5,93.0
klavier,m,right,84,6,95.0
klavier,m,right,84,7,99.0
klavier,m,right,84,8,103.0
klavier,m,right,84,9,108.0
klavier,m,right,85,1,25.0
klavier,m,right,85,2,29.0
klavier,m,right,85,3,32.0
klavier,m,right,85,4,36.0
klavier,m,right,85,5,38.0
klavier,m,right,85,6,40.0
klavier,m,right,85,7,42.0
klavier,m,right,85,8,43.0
klavier,m,right,85,9,47.0
klavier,m,right,86,1,18.0
klavier,m,right,86,2,20.0
klavier,m,right,86,3,23.0
klavier,m,right,86,4,26.0
klavier,m,right,86,5,27.0
klavier,m,right,86,6,29.0
klavier,m,right,86,7,30.0
klavier,m,right,86,8,32.0
klavier,m,right,86,9,37.0
klavier,m,right,87,1,29.0
klavier,m,right,87,2,32.0
klavier,m,right,87,3,35.0
klavier,m,right,87,4,38.0
klavier,m,right,87,5,40.0
klavier,m,right,87,6,42.0
klavier,m,right,87,7,43.0
klavier,m,right,87,8,47.0
klavier,m,right,87,9,52.0
klavier,m,right,88,1,30.0
klavier,m,right,88,2,38.0
klavier,m,right,88,3,41.0
klavier,m,right,88,4,44.0
klavier,m,right,88,5,49.0
klavier,m,right,88,6,52.0
klavier,m,right,88,7,55.0
klavier,m,right,88,8,58.0
klavier,m,right,88,9,63.0
klavier,m,right,89,1,40.0
klavier,m,right,89,2,45.0
klavier,m,right,89,3,47.0
klavier,m,right,89,4,50.0
klavier,m,right,89,5,54.0
klavier,m,right,89,6,57.0
klavier,m,right,89,7,60.0
klavier,m,right,89,8,62.0
klavier,m,right,89,9,69.0
klavier,m,right,90,1,44.0
klavier,m,right,90,2,50.0
klavier,m,right,90,3,54.0
klavier,m,right,90,4,59.0
klavier,m,right,90,5,63.0
klavier,m,right,90,6,65.0
klavier,m,right,90,7,68.0
klavier,m,right,90,8,72.0
klavier,m,right,90,9,78.0
klavier,w,left,1,1,163.0
klavier,w,left,1,2,167.0
klavier,w,left,1,3,170.0
klavier,w,left,1,4,173.0
klavier,w,left,1,5,176.0
klavier,w,left,1,6,178.0
klavier,w,left,1,7,180.0
klavier,w,left,1,8,183.0
klavier,w,left,1,9,186.0
klavier,w,left,2,1,72.0
klavier,w,left,2,2,73.0
klavier,w,left,2,3,74.0
klavier,w,left,2,4,75.0
klavier,w,left,2,5,76.0
klavier,w,left,2,6,76.0
klavier,w,left,2,7,78.0
klavier,w,left,2,8,79.0
klavier,w,left,2,9,80.0
klavier,w,left,3,1,0.4
klavier,w,left,3,2,0.41
klavier,w,left,3,3,0.42
klavier,w,left,3,4,0.42
klavier,w,left,3,5,0.43
klavier,w,left,3,6,0.43
klavier,w,left,3,7,0.44
klavier,w,left,3,8,0.44
klavier,w,left,3,9,0.46
klavier,w,left,4,1,49.0
klavier,w,left,4,2,50.0
klavier,w,left,4,3,50.0
klavier,w,left,4,4,50.0
klavier,w,left,4,5,51.0
klavier,w,left,4,6,52.0
klavier,w,left,4,7,53.0
klavier,w,left,4,8,54.0
klavier,w,left,4,9,55.0
klavier,w,left,5,1,80.0
klavier,w,left,5,2,82.0
klavier,w,left,5,3,85.0
klavier,w,left,5,4,86.0
klavier,w,left,5,5,88.0
klavier,w,left,5,6,90.0
klavier,w,left,5,7,91.0
klavier,w,left,5,8,92.0
klavier,w,left,5,9,94.0
klavier,w,left,6,1,83.0
klavier,w,left,6,2,84.0
klavier,w,left,6,3,85.0
klavier,w,left,6,4,86.0
klavier,w,left,6,5,88.0
klavier,w,left,6,6,89.0
klavier,w,left,6,7,90.0
klavier,w,left,6,8,92.0
klavier,w,left,6,9,94.0
klavier,w,left,24,1,61.0
klavier,w,left,24,2,63.0
klavier,w,left,24,3,65.0
klavier,w,left,24,4,67.0
klavier,w,left,24,5,69.0
klavier,w,left,24,6,70.0
klavier,w,left,24,7,71.0
klavier,w,left,24,8,72.0
klavier,w,left,24,9,74.0
klavier,w,left,27,1,31.0
klavier,w,left,27,2,32.0
klavier,w,left,27,3,33.0
klavier,w,left,27,4,34.0
klavier,w,left,27,5,36.0
klavier,w,left,27,6,37.0
klavier,w,left,27,7,38.0
klavier,w,left,27,8,39.0
klavier,w,left,27,9,42.0
klavier,w,left,29,1,150.0
klavier,w,left,29,2,156.0
klavier,w,left,29,3,160.0
klavier,w,left,29,4,164.0
klavier,w,left,29,5,167.0
klavier,w,left,29,6,170.0
klavier,w,left,29,7,173.0
klavier,w,left,29,8,178.0
klavier,w,left,29,9,185.0
klavier,w,left,30,1,177.0
klavier,w,left,30,2,183.0
klavier,w,left,30,3,187.0
klavier,w,left,30,4,190.0
klavier,w,left,30,5,193.0
klavier,w,left,30,6,195.0
klavier,w,left,30,7,199.0
klavier,w,left,30,8,202.0
klavier,w,left,30,9,212.0
klavier,w,left,31,1,186.0
klavier,w,left,31,2,192.0
klavier,w,left,31,3,195.0
klavier,w,left,31,4,197.0
klavier,w,left,31,5,199.0
klavier,w,left,31,6,203.0
klavier,w,left,31,7,207.0
klavier,w,left,31,8,213.0
klavier,w,left,31,9,219.0
klavier,w,left,32,1,192.0
klavier,w,left,32,2,196.0
klavier,w,left,32,3,200.0
klavier,w,left,32,4,205.0
klavier,w,left,32,5,206.0
klavier,w,left,32,6,210.0
klavier,w,left,32,7,212.0
klavier,w,left,32,8,216.0
klavier,w,left,32,9,221.0
klavier,w,left,33,1,81.0
klavier,w,left,33,2,86.0
klavier,w,left,33,3,90.0
klavier,w,left,33,4,92.0
klavier,w,left,33,5,96.0
klavier,w,left,33,6,98.0
klavier,w,left,33,7,102.0
klavier,w,left,33,8,104.0
klavier,w,left,33,9,111.0
klavier,w,left,34,1,63.0
klavier,w,left,34,2,67.0
klavier,w,left,34,3,70.0
klavier,w,left,34,4,72.0
klavier,w,left,34,5,75.0
klavier,w,left,34,6,78.0
klavier,w,left,34,7,80.0
klavier,w,left,34,8,83.0
klavier,w,left,34,9,89.0
klavier,w,left,35,1,71.0
klavier,w,left,35,2,78.0
klavier,w,left,35,3,81.0
klavier,w,left,35,4,83.0
klavier,w,left,35,5,85.0
klavier,w,left,35,6,87.0
klavier,w,left,35,7,91.0
klavier,w,left,35,8,94.0
klavier,w,left,35,9,100.0
klavier,w,left,36,1,106.0
klavier,w,left,36,2,110.0
klavier,w,left,36,3,112.0
klavier,w,left,36,4,116.0
klavier,w,left,36,5,118.0
klavier,w,left,36,6,122.0
klavier,w,left,36,7,126.0
klavier,w,left,36,8,129.0
klavier,w,left,36,9,134.0
klavier,w,left,37,1,112.0
klavier,w,left,37,2,117.0
klavier,w,left,37,3,120.0
klavier,w,left,37,4,122.0
klavier,w,left,37,5,124.0
klavier,w,left,37,6,128.0
klavier,w,left,37,7,132.0
klavier,w,left,37,8,136.0
klavier,w,left,37,9,140.0
klavier,w,left,38,1,144.0
klavier,w,left,38,2,147.0
klavier,w,left,38,3,150.0
klavier,w,left,38,4,153.0
klavier,w,left,38,5,157.0
klavier,w,left,38,6,160.0
klavier,w,left,38,7,163.0
klavier,w,left,38,8,169.0
klavier,w,left,38,9,174.0
klavier,w,left,39,1,45.0
klavier,w,left,39,2,50.0
klavier,w,left,39,3,53.0
klavier,w,left,39,4,56.0
klavier,w,left,39,5,61.0
klavier,w,left,39,6,64.0
klavier,w,left,39,7,66.0
klavier,w,left,39,8,70.0
klavier,w,left,39,9,74.0
klavier,w,left,40,1,28.0
klavier,w,left,40,2,31.0
klavier,w,left,40,3,34.0
klavier,w,left,40,4,36.0
klavier,w,left,40,5,37.0
klavier,w,left,40,6,39.0
klavier,w,left,40,7,41.0
klavier,w,left,40,8,43.0
klavier,w,left,40,9,44.0
klavier,w,left,41,1,17.0
klavier,w,left,41,2,18.0
klavier,w,left,41,3,21.0
klavier,w,left,41,4,24.0
klavier,w,left,41,5,26.0
klavier,w,left,41,6,27.0
klavier,w,left,41,7,29.0
klavier,w,left,41,8,31.0
klavier,w,left,41,9,34.0
klavier,w,left,43,1,76.0
klavier,w,left,43,2,81.0
klavier,w,left,43,3,85.0
klavier,w,left,43,4,89.0
klavier,w,left,43,5,92.0
klavier,w,left,43,6,94.0
klavier,w,left,43,7,98.0
klavier,w,left,43,8,100.0
klavier,w,left,43,9,105.0
klavier,w,left,44,1,68.0
klavier,w,left,44,2,73.0
klavier,w,left,44,3,76.0
klavier,w,left,44,4,79.0
klavier,w,left,44,5,81.0
klavier,w,left,44,6,84.0
klavier,w,left,44,7,87.0
klavier,w,left,44,8,90.0
klavier,w,left,44,9,92.0
klavier,w,left,46,1,74.0
klavier,w,left,46,2,79.0
klavier,w,left,46,3,83.0
klavier,w,left,46,4,88.0
klavier,w,left,46,5,91.0
klavier,w,left,46,6,93.0
klavier,w,left,46,7,96.0
klavier,w,left,46,8,100.0
klavier,w,left,46,9,105.0
klavier,w,left,47,1,39.0
klavier,w,left,47,2,47.0
klavier,w,left,47,3,58.0
klavier,w,left,47,4,64.0
klavier,w,left,47,5,69.0
klavier,w,left,47,6,74.0
klavier,w,left,47,7,78.0
klavier,w,left,47,8,86.0
klavier,w,left,47,9,92.0
klavier,w,left,51,1,59.0
klavier,w,left,51,2,68.0
klavier,w,left,51,3,74.0
klavier,w,left,51,4,76.0
klavier,w,left,51,5,81.0
klavier,w,left,51,6,83.0
klavier,w,left,51,7,85.0
klavier,w,left,51,8,89.0
klavier,w,left,51,9,100.0
klavier,w,left,52,1,25.0
klavier,w,left,52,2,32.0
klavier,w,left,52,3,35.0
klavier,w,left,52,4,42.0
klavier,w,left,52,5,46.0
klavier,w,left,52,6,54.0
klavier,w,left,52,7,61.0
klavier,w,left,52,8,72.0
klavier,w,left,52,9,85.0
klavier,w,left,61,1,32.0
klavier,w,left,61,2,38.0
klavier,w,left,61,3,43.0
klavier,w,left,61,4,50.0
klavier,w,left,61,5,53.0
klavier,w,left,61,6,57.0
klavier,w,left,61,7,59.0
klavier,w,left,61,8,63.0
klavier,w,left,61,9,67.0
klavier,w,left,63,1,18.0
klavier,w,left,63,2,22.0
klavier,w,left,63,3,28.0
klavier,w,left,63,4,32.0
klavier,w,left,63,5,35.0
klavier,w,left,63,6,38.0
klavier,w,left,63,7,41.0
klavier,w,left,63,8,44.0
klavier,w,left,63,9,48.0
klavier,w,left,81,1,54.0
klavier,w,left,81,2,56.0
klavier,w,left,81,3,59.0
klavier,w,left,81,4,61.0
klavier,w,left,81,5,63.0
klavier,w,left,81,6,65.0
klavier,w,left,81,7,68.0
klavier,w,left,81,8,70.0
klavier,w,left,81,9,74.0
klavier,w,left,82,1,82.0
klavier,w,left,82,2,86.0
klavier,w,left,82,3,90.0
klavier,w,left,82,4,93.0
klavier,w,left,82,5,96.0
klavier,w,left,82,6,99.0
klavier,w,left,82,7,101.0
klavier,w,left,82,8,108.0
klavier,w,left,82,9,114.0
klavier,w,left,83,1,76.0
klavier,w,left,83,2,81.0
klavier,w,left,83,3,86.0
klavier,w,left,83,4,88.0
klavier,w,left,83,5,90.0
klavier,w,left,83,6,94.0
klavier,w,left,83,7,96.0
klavier,w,left,83,8,100.0
klavier,w,left,83,9,109.0
klavier,w,left,84,1,90.0
klavier,w,left,84,2,96.0
klavier,w,left,84,3,101.0
klavier,w,left,84,4,104.0
klavier,w,left,84,5,107.0
klavier,w,left,84,6,109.0
klavier,w,left,84,7,112.0
klavier,w,left,84,8,117.0
klavier,w,left,84,9,123.0
klavier,w,left,85,1,35.0
klavier,w,left,85,2,39.0
klavier,w,left,85,3,42.0
klavier,w,left,85,4,44.0
klavier,w,left,85,5,46.0
klavier,w,left,85,6,47.0
klavier,w,left,85,7,51.0
klavier,w,left,85,8,54.0
klavier,w,left,85,9,57.0
klavier,w,left,86,1,24.0
klavier,w,left,86,2,26.0
klavier,w,left,86,3,29.0
klavier,w,left,86,4,31.0
klavier,w,left,86,5,32.0
klavier,w,left,86,6,35.0
klavier,w,left,86,7,38.0
klavier,w,left,86,8,40.0
klavier,w,left,86,9,43.0
klavier,w,left,87,1,39.0
klavier,w,left,87,2,41.0
klavier,w,left,87,3,44.0
klavier,w,left,87,4,46.0
klavier,w,left,87,5,49.0
klavier,w,left,87,6,51.0
klavier,w,left,87,7,54.0
klavier,w,left,87,8,56.0
klavier,w,left,87,9,61.0
klavier,w,left,88,1,43.0
klavier,w,left,88,2,48.0
klavier,w,left,88,3,52.0
klavier,w,left,88,4,56.0
klavier,w,left,88,5,59.0
klavier,w,left,88,6,62.0
klavier,w,left,88,7,64.0
klavier,w,left,88,8,67.0
klavier,w,left,88,9,72.0
klavier,w,left,89,1,51.0
klavier,w,left,89,2,56.0
klavier,w,left,89,3,59.0
klavier,w,left,89,4,62.0
klavier,w,left,89,5,64.0
klavier,w,left,89,6,69.0
klavier,w,left,89,7,71.0
klavier,w,left,89,8,74.0
klavier,w,left,89,9,79.0
klavier,w,left,90,1,59.0
klavier,w,left,90,2,64.0
klavier,w,left,90,3,68.0
klavier,w,left,90,4,71.0
klavier,w,left,90,5,74.0
klavier,w,left,90,6,76.0
klavier,w,left,90,7,80.0
klavier,w,left,90,8,84.0
klavier,w,left,90,9,86.0
klavier,w,right,1,1,164.0
klavier,w,right,1,2,167.0
klavier,w,right,1,3,171.0
klavier,w,right,1,4,174.0
klavier,w,right,1,5,176.0
klavier,w,right,1,6,178.0
klavier,w,right,1,7,180.0
klavier,w,right,1,8,183.0
klavier,w,right,1,9,187.0
klavier,w,right,2,1,73.0
klavier,w,right,2,2,73.0
klavier,w,right,2,3,74.0
klavier,w,right,2,4,75.0
klavier,w,right,2,5,76.0
klavier,w,right,2,6,77.0
klavier,w,right,2,7,78.0
klavier,w,right,2,8,80.0
klavier,w,right,2,9,81.0
klavier,w,right,3,1,0.41
klavier,w,right,3,2,0.42
klavier,w,right,3,3,0.42
klavier,w,right,3,4,0.43
klavier,w,right,3,5,0.43
klavier,w,right,3,6,0.44
klavier,w,right,3,7,0.44
klavier,w,right,3,8,0.45
klavier,w,right,3,9,0.46
klavier,w,right,4,1,48.0
klavier,w,right,4,2,50.0
klavier,w,right,4,3,50.0
klavier,w,right,4,4,51.0
klavier,w,right,4,5,51.0
klavier,w,right,4,6,52.0
klavier,w,right,4,7,53.0
klavier,w,right,4,8,54.0
klavier,w,right,4,9,55.0
klavier,w,right,5,1,79.0
klavier,w,right,5,2,83.0
klavier,w,right,5,3,85.0
klavier,w,right,5,4,86.0
klavier,w,right,5,5,87.0
klavier,w,right,5,6,89.0
klavier,w,right,5,7,90.0
klavier,w,right,5,8,92.0
klavier,w,right,5,9,94.0
klavier,w,right,6,1,83.0
klavier,w,right,6,2,85.0
klavier,w,right,6,3,86.0
klavier,w,right,6,4,87.0
klavier,w,right,6,5,89.0
klavier,w,right,6,6,89.0
klavier,w,right,6,7,91.0
klavier,w,right,6,8,92.0
klavier,w,right,6,9,95.0
klavier,w,right,24,1,61.0
klavier,w,right,24,2,64.0
klavier,w,right,24,3,65.0
klavier,w,right,24,4,66.0
klavier,w,right,24,5,67.0
klavier,w,right,24,6,68.0
klavier,w,right,24,7,70.0
klavier,w,right,24,8,72.0
klavier,w,right,24,9,74.0
klavier,w,right,27,1,31.0
klavier,w,right,27,2,33.0
klavier,w,right,27,3,34.0
klavier,w,right,27,4,35.0
klavier,w,right,27,5,36.0
klavier,w,right,27,6,36.0
klavier,w,right,27,7,38.0
klavier,w,right,27,8,39.0
klavier,w,right,27,9,41.0
klavier,w,right,29,1,149.0
klavier,w,right,29,2,155.0
klavier,w,right,29,3,160.0
klavier,w,right,29,4,163.0
klavier,w,right,29,5,166.0
klavier,w,right,29,6,170.0
klavier,w,right,29,7,174.0
klavier,w,right,29,8,177.0
klavier,w,right,29,9,184.0
klavier,w,right,30,1,178.0
klavier,w,right,30,2,182.0
klavier,w,right,30,3,185.0
klavier,w,right,30,4,190.0
klavier,w,right,30,5,193.0
klavier,w,right,30,6,197.0
klavier,w,right,30,7,200.0
klavier,w,right,30,8,206.0
klavier,w,right,30,9,211.0
klavier,w,right,31,1,187.0
klavier,w,right,31,2,193.0
klavier,w,right,31,3,196.0
klavier,w,right,31,4,198.0
klavier,w,right,31,5,202.0
klavier,w,right,31,6,206.0
klavier,w,right,31,7,210.0
klavier,w,right,31,8,214.0
klavier,w,right,31,9,219.0
klavier,w,right,32,1,194.0
klavier,w,right,32,2,198.0
klavier,w,right,32,3,200.0
klavier,w,right,32,4,203.0
klavier,w,right,32,5,206.0
klavier,w,right,32,6,210.0
klavier,w,right,32,7,215.0
klavier,w,right,32,8,217.0
klavier,w,right,32,9,223.0
klavier,w,right,33,1,76.0
klavier,w,right,33,2,84.0
klavier,w,right,33,3,87.0
klavier,w,right,33,4,89.0
klavier,w,right,33,5,93.0
klavier,w,right,33,6,96.0
klavier,w,right,33,7,100.0
klavier,w,right,33,8,102.0
klavier,w,right,33,9,105.0
klavier,w,right,34,1,60.0
klavier,w,right,34,2,67.0
klavier,w,right,34,3,70.0
klavier,w,right,34,4,72.0
klavier,w,right,34,5,74.0
klavier,w,right,34,6,76.0
klavier,w,right,34,7,80.0
klavier,w,right,34,8,84.0
klavier,w,right,34,9,90.0
klavier,w,right,35,1,70.0
klavier,w,right,35,2,78.0
klavier,w,right,35,3,80.0
klavier,w,right,35,4,81.0
klavier,w,right,35,5,84.0
klavier,w,right,35,6,87.0
klavier,w,right,35,7,89.0
klavier,w,right,35,8,93.0
klavier,w,right,35,9,97.0
klavier,w,right,36,1,104.0
klavier,w,right,36,2,108.0
klavier,w,right,36,3,111.0
klavier,w,right,36,4,114.0
klavier,w,right,36,5,118.0
klavier,w,right,36,6,121.0
klavier,w,right,36,7,126.0
klavier,w,right,36,8,132.0
klavier,w,right,36,9,136.0
klavier,w,right,37,1,111.0
klavier,w,right,37,2,115.0
klavier,w,right,37,3,118.0
klavier,w,right,37,4,120.0
klavier,w,right,37,5,125.0
klavier,w,right,37,6,126.0
klavier,w,right,37,7,130.0
klavier,w,right,37,8,133.0
klavier,w,right,37,9,140.0
klavier,w,right,38,1,141.0
klavier,w,right,38,2,144.0
klavier,w,right,38,3,150.0
klavier,w,right,38,4,152.0
klavier,w,right,38,5,155.0
klavier,w,right,38,6,158.0
klavier,w,right,38,7,161.0
klavier,w,right,38,8,169.0
klavier,w,right,38,9,174.0
klavier,w,right,39,1,44.0
klavier,w,right,39,2,50.0
klavier,w,right,39,3,53.0
klavier,w,right,39,4,56.0
klavier,w,right,39,5,59.0
klavier,w,right,39,6,61.0
klavier,w,right,39,7,64.0
klavier,w,right,39,8,68.0
klavier,w,right,39,9,73.0
klavier,w,right,40,1,29.0
klavier,w,right,40,2,31.0
klavier,w,right,40,3,35.0
klavier,w,right,40,4,36.0
klavier,w,right,40,5,37.0
klavier,w,right,40,6,39.0
klavier,w,right,40,7,40.0
klavier,w,right,40,8,41.0
klavier,w,right,40,9,44.0
klavier,w,right,41,1,18.0
klavier,w,right,41,2,20.0
klavier,w,right,41,3,22.0
klavier,w,right,41,4,24.0
klavier,w,right,41,5,25.0
klavier,w,right,41,6,27.0
klavier,w,right,41,7,30.0
klavier,w,right,41,8,32.0
klavier,w,right,41,9,35.0
klavier,w,right,43,1,71.0
klavier,w,right,43,2,76.0
klavier,w,right,43,3,80.0
klavier,w,right,43,4,83.0
klavier,w,right,43,5,87.0
klavier,w,right,43,6,89.0
klavier,w,right,43,7,91.0
klavier,w,right,43,8,96.0
klavier,w,right,43,9,102.0
klavier,w,right,44,1,70.0
klavier,w,right,44,2,73.0
klavier,w,right,44,3,76.0
klavier,w,right,44,4,80.0
klavier,w,right,44,5,82.0
klavier,w,right,44,6,86.0
klavier,w,right,44,7,88.0
klavier,w,right,44,8,93.0
klavier,w,right,44,9,97.0
klavier,w,right,46,1,61.0
klavier,w,right,46,2,70.0
klavier,w,right,46,3,76.0
klavier,w,right,46,4,81.0
klavier,w,right,46,5,84.0
klavier,w,right,46,6,88.0
klavier,w,right,46,7,91.0
klavier,w,right,46,8,95.0
klavier,w,right,46,9,99.0
klavier,w,right,47,1,19.0
klavier,w,right,47,2,24.0
klavier,w,right,47,3,36.0
klavier,w,right,47,4,45.0
klavier,w,right,47,5,52.0
klavier,w,right,47,6,59.0
klavier,w,right,47,7,64.0
klavier,w,right,47,8,74.0
klavier,w,right,47,9,83.0
klavier,w,right,51,1,64.0
klavier,w,right,51,2,73.0
klavier,w,right,51,3,76.0
klavier,w,right,51,4,81.0
klavier,w,right,51,5,83.0
klavier,w,right,51,6,86.0
klavier,w,right,51,7,89.0
klavier,w,right,51,8,91.0
klavier,w,right,51,9,98.0
klavier,w,right,52,1,31.0
klavier,w,right,52,2,37.0
klavier,w,right,52,3,48.0
klavier,w,right,52,4,53.0
klavier,w,right,52,5,59.0
klavier,w,right,52,6,64.0
klavier,w,right,52,7,71.0
klavier,w,right,52,8,76.0
klavier,w,right,52,9,84.0
klavier,w,right,61,1,28.0
klavier,w,right,61,2,36.0
klavier,w,right,61,3,40.0
klavier,w,right,61,4,42.0
klavier,w,right,61,5,47.0
klavier,w,right,61,6,49.0
klavier,w,right,61,7,54.0
klavier,w,right,61,8,57.0
klavier,w,right,61,9,64.0
klavier,w,right,63,1,13.0
klavier,w,right,63,2,17.0
klavier,w,right,63,3,23.0
klavier,w,right,63,4,26.0
klavier,w,right,63,5,29.0
klavier,w,right,63,6,32.0
klavier,w,right,63,7,34.0
klavier,w,right,63,8,38.0
klavier,w,right,63,9,42.0
klavier,w,right,81,1,50.0
klavier,w,right,81,2,52.0
klavier,w,right,81,3,56.0
klavier,w,right,81,4,58.0
klavier,w,right,81,5,61.0
klavier,w,right,81,6,62.0
klavier,w,right,81,7,65.0
klavier,w,right,81,8,68.0
klavier,w,right,81,9,72.0
klavier,w,right,82,1,73.0
klavier,w,right,82,2,80.0
klavier,w,right,82,3,84.0
klavier,w,right,82,4,87.0
klavier,w,right,82,5,89.0
klavier,w,right,82,6,93.0
klavier,w,right,82,7,95.0
klavier,w,right,82,8,101.0
klavier,w,right,82,9,107.0
klavier,w,right,83,1,71.0
klavier,w,right,83,2,76.0
klavier,w,right,83,3,80.0
klavier,w,right,83,4,82.0
klavier,w,right,83,5,85.0
klavier,w,right,83,6,87.0
klavier,w,right,83,7,91.0
klavier,w,right,83,8,97.0
klavier,w,right,83,9,103.0
klavier,w,right,84,1,84.0
klavier,w,right,84,2,93.0
klavier,w,right,84,3,97.0
klavier,w,right,84,4,98.0
klavier,w,right,84,5,101.0
klavier,w,right,84,6,104.0
klavier,w,right,84,7,110.0
klavier,w,right,84,8,114.0
klavier,w,right,84,9,121.0
klavier,w,right,85,1,32.0
klavier,w,right,85,2,35.0
klavier,w,right,85,3,38.0
klavier,w,right,85,4,41.0
klavier,w,right,85,5,43.0
klavier,w,right,85,6,45.0
klavier,w,right,85,7,48.0
klavier,w,right,85,8,50.0
klavier,w,right,85,9,55.0
klavier,w,right,86,1,22.0
klavier,w,right,86,2,25.0
klavier,w,right,86,3,28.0
klavier,w,right,86,4,30.0
klavier,w,right,86,5,32.0
klavier,w,right,86,6,34.0
klavier,w,right,86,7,36.0
klavier,w,right,86,8,39.0
klavier,w,right,86,9,41.0
klavier,w,right,87,1,37.0
klavier,w,right,87,2,39.0
klavier,w,right,87,3,41.0
klavier,w,right,87,4,44.0
klavier,w,right,87,5,45.0
klavier,w,right,87,6,50.0
klavier,w,right,87,7,53.0
klavier,w,right,87,8,56.0
